,timestamp,image,camera_id,latitude,longitude,height,width,md5,traffic_count
23,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/cac2dad1-ca0d-4dd8-a337-35757da715df.jpg,1707,1.28036584335876,103.830451146503,1080,1920,121dfc77779714d99834db5b94430e7a,1
24,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/4f570833-1d8e-4145-a1fb-acb696e5f606.jpg,2702,1.445554109,103.7683397,1080,1920,d99756c709cf088ad287707e93ec551b,1
25,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/78b16742-15e8-42ce-bddc-0b0e793f403a.jpg,2703,1.35047790791386,103.791033581325,1080,1920,eb49984e16fdd384a3236fb400e02254,0
26,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/b9335332-a878-456d-894c-099ee485604c.jpg,2705,1.36728572,103.7794698,1080,1920,c0798f03d1997f3f90e4026aa3f888a8,0
27,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/60a6b3f2-646d-4300-932c-e3c922cea025.jpg,3702,1.33831,103.98032,1080,1920,62b6ecf59325ba37503afbe59db41936,0
28,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/bc4a2694-39a7-4584-9f31-855e44832997.jpg,3705,1.32743,103.97383,1080,1920,2b01e4c540d5fddddd36a79daaed2d68,1
29,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/e8baca84-10be-4a2f-b71b-00403508a948.jpg,3797,1.29565733262976,103.885283049309,1080,1920,1df0e7a59c7019b887dce5f43226da6d,0
30,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/2fb50c5f-98c1-45ab-a392-9a398aa93fe0.jpg,4705,1.32618,103.73028,1080,1920,cbb911df7dd690805b0197e37d0c9fb6,0
31,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/6c65c046-040f-4849-9c67-b60baab463f5.jpg,4706,1.29792,103.78205,1080,1920,6262a8a1bc7197fabcc8e83ddee6552d,4
32,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/188cb0b9-c688-4a12-b467-8bdd4aab5611.jpg,4709,1.312019,103.763002,1080,1920,bb92dcedc874ff7be9f4a2b5d6278360,0
33,2021-10-01T03:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/9443197c-01bd-4ce7-b44a-3a6296e5771b.jpg,4712,1.341244001,103.6439134,1080,1920,8ed39c9cb90f469f39871659a3ae3853,0
